,x,y,z,data
984,461.538461538,461.538461538,-150.0,22.7870602777
985,461.538461538,564.102564103,-150.0,23.3951510204
986,461.538461538,666.666666667,-150.0,24.0492752179
987,461.538461538,769.230769231,-150.0,24.8221351139
988,461.538461538,871.794871795,-150.0,26.0378782784
989,461.538461538,974.358974359,-150.0,29.2819886234
990,461.538461538,1076.92307692,-150.0,42.8904760586
991,461.538461538,1179.48717949,-150.0,95.1510237511
992,461.538461538,1282.05128205,-150.0,162.619660323
993,461.538461538,1384.61538462,-150.0,175.988033227
994,461.538461538,1487.17948718,-150.0,143.631123231
995,461.538461538,1589.74358974,-150.0,79.7585742491
996,461.538461538,1692.30769231,-150.0,1.58134637295
997,461.538461538,1794.87179487,-150.0,-30.3111831085
998,461.538461538,1897.43589744,-150.0,-30.2989541004
999,461.538461538,2000.0,-150.0,-25.0976312813
1000,564.102564103,-2000.0,-150.0,-17.2512122289
1001,564.102564103,-1897.43589744,-150.0,-21.1447775923
1002,564.102564103,-1794.87179487,-150.0,-25.4764080123
1003,564.102564103,-1692.30769231,-150.0,-27.6101298326
1004,564.102564103,-1589.74358974,-150.0,-17.0718972314
1005,564.102564103,-1487.17948718,-150.0,18.0941662668
1006,564.102564103,-1384.61538462,-150.0,46.6448657407
1007,564.102564103,-1282.05128205,-150.0,50.9404130227
1008,564.102564103,-1179.48717949,-150.0,46.8741552162
1009,564.102564103,-1076.92307692,-150.0,42.0278551201
1010,564.102564103,-974.358974359,-150.0,37.8911051089
1011,564.102564103,-871.794871795,-150.0,34.540895631
1012,564.102564103,-769.230769231,-150.0,31.8478646126
1013,564.102564103,-666.666666667,-150.0,29.6845994356
1014,564.102564103,-564.102564103,-150.0,27.943153876
1015,564.102564103,-461.538461538,-150.0,26.5334674605
1016,564.102564103,-358.974358974,-150.0,25.3839840428
1017,564.102564103,-256.41025641,-150.0,24.4437242935
1018,564.102564103,-153.846153846,-150.0,23.6856871256
1019,564.102564103,-51.2820512821,-150.0,23.1094089169
1020,564.102564103,51.2820512821,-150.0,22.7340142931
1021,564.102564103,153.846153846,-150.0,22.5736660052
1022,564.102564103,256.41025641,-150.0,22.6098741934
1023,564.102564103,358.974358974,-150.0,22.7905603187
1024,564.102564103,461.538461538,-150.0,23.0531738497
1025,564.102564103,564.102564103,-150.0,23.3409742744
1026,564.102564103,666.666666667,-150.0,23.6034658136
1027,564.102564103,769.230769231,-150.0,23.8090462979
1028,564.102564103,871.794871795,-150.0,24.0904028132
1029,564.102564103,974.358974359,-150.0,25.7167030955
1030,564.102564103,1076.92307692,-150.0,36.9634403999
1031,564.102564103,1179.48717949,-150.0,88.2302923014
1032,564.102564103,1282.05128205,-150.0,155.772490963
1033,564.102564103,1384.61538462,-150.0,167.641480566
1034,564.102564103,1487.17948718,-150.0,135.329785402
1035,564.102564103,1589.74358974,-150.0,72.4497640629
1036,564.102564103,1692.30769231,-150.0,-6.14004073302
1037,564.102564103,1794.87179487,-150.0,-36.096436941
1038,564.102564103,1897.43589744,-150.0,-33.6168296353
1039,564.102564103,2000.0,-150.0,-26.9368593463
1040,666.666666667,-2000.0,-150.0,-17.175002311
1041,666.666666667,-1897.43589744,-150.0,-21.0941514926
1042,666.666666667,-1794.87179487,-150.0,-25.4687931086
1043,666.666666667,-1692.30769231,-150.0,-27.6676327678
1044,666.666666667,-1589.74358974,-150.0,-17.2203668465
1045,666.666666667,-1487.17948718,-150.0,17.8279985868
1046,666.666666667,-1384.61538462,-150.0,46.2401452054
1047,666.666666667,-1282.05128205,-150.0,50.3951808373
1048,666.666666667,-1179.48717949,-150.0,46.221988563
1049,666.666666667,-1076.92307692,-150.0,41.3432473656
1050,666.666666667,-974.358974359,-150.0,37.2670853235
1051,666.666666667,-871.794871795,-150.0,34.0505196
1052,666.666666667,-769.230769231,-150.0,31.5233824528
1053,666.666666667,-666.666666667,-150.0,29.5252657066
1054,666.666666667,-564.102564103,-150.0,27.9341570532
1055,666.666666667,-461.538461538,-150.0,26.6600852689
1056,666.666666667,-358.974358974,-150.0,25.6375297037
1057,666.666666667,-256.41025641,-150.0,24.820743565
1058,666.666666667,-153.846153846,-150.0,24.1808931951
1059,666.666666667,-51.2820512821,-150.0,23.7028254314
1060,666.666666667,51.2820512821,-150.0,23.3789184366
1061,666.666666667,153.846153846,-150.0,23.1995075098
1062,666.666666667,256.41025641,-150.0,23.1439339
1063,666.666666667,358.974358974,-150.0,23.1771921139
1064,666.666666667,461.538461538,-150.0,23.2505898716
1065,666.666666667,564.102564103,-150.0,23.2991886298
1066,666.666666667,666.666666667,-150.0,23.2324548194
1067,666.666666667,769.230769231,-150.0,22.9326725665
1068,666.666666667,871.794871795,-150.0,22.3668771718
1069,666.666666667,974.358974359,-150.0,22.5031966875
1070,666.666666667,1076.92307692,-150.0,31.1887615021
1071,666.666666667,1179.48717949,-150.0,78.7277547322
1072,666.666666667,1282.05128205,-150.0,142.503564419
1073,666.666666667,1384.61538462,-150.0,152.255193464
1074,666.666666667,1487.17948718,-150.0,120.182466225
1075,666.666666667,1589.74358974,-150.0,59.8305569716
1076,666.666666667,1692.30769231,-150.0,-14.8422786986
1077,666.666666667,1794.87179487,-150.0,-41.2240148383
1078,666.666666667,1897.43589744,-150.0,-36.4319658265
1079,666.666666667,2000.0,-150.0,-28.4713879387
1080,769.230769231,-2000.0,-150.0,-17.0274780742
1081,769.230769231,-1897.43589744,-150.0,-20.9620750527
1082,769.230769231,-1794.87179487,-150.0,-25.3694205756
1083,769.230769231,-1692.30769231,-150.0,-27.6214036008
1084,769.230769231,-1589.74358974,-150.0,-17.2473878978
1085,769.230769231,-1487.17948718,-150.0,17.713218744
1086,769.230769231,-1384.61538462,-150.0,46.0343461859
1087,769.230769231,-1282.05128205,-150.0,50.1107262416
1088,769.230769231,-1179.48717949,-150.0,45.8882307435
1089,769.230769231,-1076.92307692,-150.0,41.0026162144
1090,769.230769231,-974.358974359,-150.0,36.9650638535
1091,769.230769231,-871.794871795,-150.0,33.8236954354
1092,769.230769231,-769.230769231,-150.0,31.3926250364
1093,769.230769231,-666.666666667,-150.0,29.4967520395
1094,769.230769231,-564.102564103,-150.0,28.0049273434
1095,769.230769231,-461.538461538,-150.0,26.8235353282
1096,769.230769231,-358.974358974,-150.0,25.8864213125
1097,769.230769231,-256.41025641,-150.0,25.1472496567
1098,769.230769231,-153.846153846,-150.0,24.5740463882
1099,769.230769231,-51.2820512821,-150.0,24.1446085703
1100,769.230769231,51.2820512821,-150.0,23.8416957706
1101,769.230769231,153.846153846,-150.0,23.6477698079
1102,769.230769231,256.41025641,-150.0,23.5398850015
1103,769.230769231,358.974358974,-150.0,23.4849547738
1104,769.230769231,461.538461538,-150.0,23.4337452243
1105,769.230769231,564.102564103,-150.0,23.3101530549
1106,769.230769231,666.666666667,-150.0,22.9933875703
1107,769.230769231,769.230769231,-150.0,22.3047203475
1108,769.230769231,871.794871795,-150.0,21.1030163449
1109,769.230769231,974.358974359,-150.0,20.1939624202
1110,769.230769231,1076.92307692,-150.0,27.2719781177
1111,769.230769231,1179.48717949,-150.0,72.735047487
1112,769.230769231,1282.05128205,-150.0,134.552937817
1113,769.230769231,1384.61538462,-150.0,143.233393409
1114,769.230769231,1487.17948718,-150.0,111.371620085
1115,769.230769231,1589.74358974,-150.0,52.4454644571
1116,769.230769231,1692.30769231,-150.0,-20.1130449431
1117,769.230769231,1794.87179487,-150.0,-44.4873916109
1118,769.230769231,1897.43589744,-150.0,-38.2704895375
1119,769.230769231,2000.0,-150.0,-29.4610072731
1120,871.794871795,-2000.0,-150.0,-16.799217553
1121,871.794871795,-1897.43589744,-150.0,-20.7407283828
1122,871.794871795,-1794.87179487,-150.0,-25.1778833573
1123,871.794871795,-1692.30769231,-150.0,-27.4881008102
1124,871.794871795,-1589.74358974,-150.0,-17.1993938899
1125,871.794871795,-1487.17948718,-150.0,17.6604341496
1126,871.794871795,-1384.61538462,-150.0,45.8848558069
1127,871.794871795,-1282.05128205,-150.0,49.8881514748
1128,871.794871795,-1179.48717949,-150.0,45.6282674665
1129,871.794871795,-1076.92307692,-150.0,40.7433895989
1130,871.794871795,-974.358974359,-150.0,36.7395804128
1131,871.794871795,-871.794871795,-150.0,33.6556562363
1132,871.794871795,-769.230769231,-150.0,31.2954422994
1133,871.794871795,-666.666666667,-150.0,29.4750427829
1134,871.794871795,-564.102564103,-150.0,28.057223929
1135,871.794871795,-461.538461538,-150.0,26.9448693263
1136,871.794871795,-358.974358974,-150.0,26.0699140526
1137,871.794871795,-256.41025641,-150.0,25.3844559142
1138,871.794871795,-153.846153846,-150.0,24.8542928293
1139,871.794871795,-51.2820512821,-150.0,24.4539847711
1140,871.794871795,51.2820512821,-150.0,24.162615635
1141,871.794871795,153.846153846,-150.0,23.959723946
1142,871.794871795,256.41025641,-150.0,23.8209580439
1143,871.794871795,358.974358974,-150.0,23.7125870885
1144,871.794871795,461.538461538,-150.0,23.5829929337
1145,871.794871795,564.102564103,-150.0,23.3479975943
1146,871.794871795,666.666666667,-150.0,22.8670254537
1147,871.794871795,769.230769231,-150.0,21.9193212679
1148,871.794871795,871.794871795,-150.0,20.2819577909
1149,871.794871795,974.358974359,-150.0,18.624149926
1150,871.794871795,1076.92307692,-150.0,24.4959768824
1151,871.794871795,1179.48717949,-150.0,68.3588363132
1152,871.794871795,1282.05128205,-150.0,128.678617319
1153,871.794871795,1384.61538462,-150.0,136.602970544
1154,871.794871795,1487.17948718,-150.0,105.02790958
1155,871.794871795,1589.74358974,-150.0,47.3423230233
1156,871.794871795,1692.30769231,-150.0,-23.4901981927
1157,871.794871795,1794.87179487,-150.0,-46.3276663542
1158,871.794871795,1897.43589744,-150.0,-39.1233497295
1159,871.794871795,2000.0,-150.0,-29.8093732006
1160,974.358974359,-2000.0,-150.0,-16.4771036503
1161,974.358974359,-1897.43589744,-150.0,-20.4177903676
1162,974.358974359,-1794.87179487,-150.0,-24.8919871011
1163,974.358974359,-1692.30769231,-150.0,-27.2929327232
1164,974.358974359,-1589.74358974,-150.0,-17.1511826802
1165,974.358974359,-1487.17948718,-150.0,17.5286074052
1166,974.358974359,-1384.61538462,-150.0,45.5837993963
1167,974.358974359,-1282.05128205,-150.0,49.4679614705
1168,974.358974359,-1179.48717949,-150.0,45.1531287093
1169,974.358974359,-1076.92307692,-150.0,40.2686133869
1170,974.358974359,-974.358974359,-150.0,36.3026239565
1171,974.358974359,-871.794871795,-150.0,33.2773307421
1172,974.358974359,-769.230769231,-150.0,30.9844601095
1173,974.358974359,-666.666666667,-150.0,29.2323438508
1174,974.358974359,-564.102564103,-150.0,27.8791650785
1175,974.358974359,-461.538461538,-150.0,26.8252906636
1176,974.358974359,-358.974358974,-150.0,26.0012642116
1177,974.358974359,-256.41025641,-150.0,25.3581890159
1178,974.358974359,-153.846153846,-150.0,24.8608098241
1179,974.358974359,-51.2820512821,-150.0,24.4824606178
1180,974.358974359,51.2820512821,-150.0,24.2010464313
1181,974.358974359,153.846153846,-150.0,23.9953573289
1182,974.358974359,256.41025641,-150.0,23.8409613573
1183,974.358974359,358.974358974,-150.0,23.7045291059
1184,974.358974359,461.538461538,-150.0,23.5345591792
1185,974.358974359,564.102564103,-150.0,23.2449990013
1186,974.358974359,666.666666667,-150.0,22.6870415012
1187,974.358974359,769.230769231,-150.0,21.6121035682
1188,974.358974359,871.794871795,-150.0,19.7091114871
1189,974.358974359,974.358974359,-150.0,17.3927995969
1190,974.358974359,1076.92307692,-150.0,21.6628299121
1191,974.358974359,1179.48717949,-150.0,62.5895503481
1192,974.358974359,1282.05128205,-150.0,119.829251036
1193,974.358974359,1384.61538462,-150.0,126.336138144
1194,974.358974359,1487.17948718,-150.0,95.3652053777
1195,974.358974359,1589.74358974,-150.0,40.182724307
1196,974.358974359,1692.30769231,-150.0,-27.0969620016
1197,974.358974359,1794.87179487,-150.0,-47.2904481454
1198,974.358974359,1897.43589744,-150.0,-38.9830340317
1199,974.358974359,2000.0,-150.0,-29.4319399959
1200,1076.92307692,-2000.0,-150.0,-16.0422694531
1201,1076.92307692,-1897.43589744,-150.0,-19.9721842242
1202,1076.92307692,-1794.87179487,-150.0,-24.5043046683
1203,1076.92307692,-1692.30769231,-150.0,-27.0801413864
1204,1076.92307692,-1589.74358974,-150.0,-17.2563903816
1205,1076.92307692,-1487.17948718,-150.0,17.0103999576
1206,1076.92307692,-1384.61538462,-150.0,44.6790453652
1207,1076.92307692,-1282.05128205,-150.0,48.3067174643
1208,1076.92307692,-1179.48717949,-150.0,43.8825796951
1209,1076.92307692,-1076.92307692,-150.0,38.9936927562
1210,1076.92307692,-974.358974359,-150.0,35.0790242313
1211,1076.92307692,-871.794871795,-150.0,32.1271565254
1212,1076.92307692,-769.230769231,-150.0,29.9117506532
1213,1076.92307692,-666.666666667,-150.0,28.2327333536
1214,1076.92307692,-564.102564103,-150.0,26.9448604167
1215,1076.92307692,-461.538461538,-150.0,25.9473648225
1216,1076.92307692,-358.974358974,-150.0,25.1705832298
1217,1076.92307692,-256.41025641,-150.0,24.5656820501
1218,1076.92307692,-153.846153846,-150.0,24.0974715194
1219,1076.92307692,-51.2820512821,-150.0,23.7393352034
1220,1076.92307692,51.2820512821,-150.0,23.4693680423
1221,1076.92307692,153.846153846,-150.0,23.2669531051
1222,1076.92307692,256.41025641,-150.0,23.1089704352
1223,1076.92307692,358.974358974,-150.0,22.964492721
1224,1076.92307692,461.538461538,-150.0,22.7859820247
1225,1076.92307692,564.102564103,-150.0,22.4932962568
1226,1076.92307692,666.666666667,-150.0,21.9440596817
1227,1076.92307692,769.230769231,-150.0,20.8842439635
1228,1076.92307692,871.794871795,-150.0,18.9188315854
1229,1076.92307692,974.358974359,-150.0,15.9928283872
1230,1076.92307692,1076.92307692,-150.0,17.1902393896
1231,1076.92307692,1179.48717949,-150.0,48.9888175759
1232,1076.92307692,1282.05128205,-150.0,95.3619113039
1233,1076.92307692,1384.61538462,-150.0,97.8234990732
1234,1076.92307692,1487.17948718,-150.0,68.2839451156
1235,1076.92307692,1589.74358974,-150.0,20.2796765527
1236,1076.92307692,1692.30769231,-150.0,-34.7807598297
1237,1076.92307692,1794.87179487,-150.0,-47.4831943736
1238,1076.92307692,1897.43589744,-150.0,-37.4802890002
1239,1076.92307692,2000.0,-150.0,-28.1322197221
1240,1179.48717949,-2000.0,-150.0,-15.4685741002
1241,1179.48717949,-1897.43589744,-150.0,-19.3673831716
1242,1179.48717949,-1794.87179487,-150.0,-23.9919653879
1243,1179.48717949,-1692.30769231,-150.0,-26.9280543663
1244,1179.48717949,-1589.74358974,-150.0,-17.8717609733
1245,1179.48717949,-1487.17948718,-150.0,15.3074005639
1246,1179.48717949,-1384.61538462,-150.0,41.9671515204
1247,1179.48717949,-1282.05128205,-150.0,44.9874918569
1248,1179.48717949,-1179.48717949,-150.0,40.3399319368
1249,1179.48717949,-1076.92307692,-150.0,35.4447607371
1250,1179.48717949,-974.358974359,-150.0,31.6110312663
1251,1179.48717949,-871.794871795,-150.0,28.7620087747
1252,1179.48717949,-769.230769231,-150.0,26.6452749336
1253,1179.48717949,-666.666666667,-150.0,25.0524823953
1254,1179.48717949,-564.102564103,-150.0,23.8370240217
1255,1179.48717949,-461.538461538,-150.0,22.8990489359
1256,1179.48717949,-358.974358974,-150.0,22.1703130343
1257,1179.48717949,-256.41025641,-150.0,21.603309461
1258,1179.48717949,-153.846153846,-150.0,21.1639652735
1259,1179.48717949,-51.2820512821,-150.0,20.8266644825
1260,1179.48717949,51.2820512821,-150.0,20.5706011997
1261,1179.48717949,153.846153846,-150.0,20.3766850349
1262,1179.48717949,256.41025641,-150.0,20.2242539146
1263,1179.48717949,358.974358974,-150.0,20.0866157616
1264,1179.48717949,461.538461538,-150.0,19.9237609872
1265,1179.48717949,564.102564103,-150.0,19.6690380413
1266,1179.48717949,666.666666667,-150.0,19.2033659138
1267,1179.48717949,769.230769231,-150.0,18.3055390303
1268,1179.48717949,871.794871795,-150.0,16.5745401137
1269,1179.48717949,974.358974359,-150.0,13.4975924427
1270,1179.48717949,1076.92307692,-150.0,10.4582036351
1271,1179.48717949,1179.48717949,-150.0,19.5465641893
1272,1179.48717949,1282.05128205,-150.0,35.3897688866
1273,1179.48717949,1384.61538462,-150.0,30.3449602442
1274,1179.48717949,1487.17948718,-150.0,3.8333214195
1275,1179.48717949,1589.74358974,-150.0,-28.4504154347
1276,1179.48717949,1692.30769231,-150.0,-48.7676639264
1277,1179.48717949,1794.87179487,-150.0,-44.7372627145
1278,1179.48717949,1897.43589744,-150.0,-33.4056838562
1279,1179.48717949,2000.0,-150.0,-25.4755266636
1280,1282.05128205,-2000.0,-150.0,-14.7241623925
1281,1282.05128205,-1897.43589744,-150.0,-18.5432624514
1282,1282.05128205,-1794.87179487,-150.0,-23.2859998813
1283,1282.05128205,-1692.30769231,-150.0,-26.9325019418
1284,1282.05128205,-1589.74358974,-150.0,-19.8100852676
1285,1282.05128205,-1487.17948718,-150.0,10.2062340843
1286,1282.05128205,-1384.61538462,-150.0,33.990640303
1287,1282.05128205,-1282.05128205,-150.0,35.5527041569
1288,1282.05128205,-1179.48717949,-150.0,30.4942127406
1289,1282.05128205,-1076.92307692,-150.0,25.6193814082
1290,1282.05128205,-974.358974359,-150.0,21.9255374998
1291,1282.05128205,-871.794871795,-150.0,19.2262460979
1292,1282.05128205,-769.230769231,-150.0,17.2390002342
1293,1282.05128205,-666.666666667,-150.0,15.751198731
1294,1282.05128205,-564.102564103,-150.0,14.6190276381
1295,1282.05128205,-461.538461538,-150.0,13.7465668583
1296,1282.05128205,-358.974358974,-150.0,13.0690214237
1297,1282.05128205,-256.41025641,-150.0,12.5415888548
1298,1282.05128205,-153.846153846,-150.0,12.1322964273
1299,1282.05128205,-51.2820512821,-150.0,11.8172819791
1300,1282.05128205,51.2820512821,-150.0,11.577463587
1301,1282.05128205,153.846153846,-150.0,11.3958587639
1302,1282.05128205,256.41025641,-150.0,11.2549302819
1303,1282.05128205,358.974358974,-150.0,11.1332412237
1304,1282.05128205,461.538461538,-150.0,11.0003063327
1305,1282.05128205,564.102564103,-150.0,10.8075722697
1306,1282.05128205,666.666666667,-150.0,10.4713810707
1307,1282.05128205,769.230769231,-150.0,9.8397684086
1308,1282.05128205,871.794871795,-150.0,8.63120874219
1309,1282.05128205,974.358974359,-150.0,6.36439791681
1310,1282.05128205,1076.92307692,-150.0,2.59372690734
1311,1282.05128205,1179.48717949,-150.0,-1.64638024157
1312,1282.05128205,1282.05128205,-150.0,-4.83098690555
1313,1282.05128205,1384.61538462,-150.0,-10.573645665
1314,1282.05128205,1487.17948718,-150.0,-30.7087402097
1315,1282.05128205,1589.74358974,-150.0,-49.61834665
1316,1282.05128205,1692.30769231,-150.0,-44.6868117587
1317,1282.05128205,1794.87179487,-150.0,-32.0522994768
1318,1282.05128205,1897.43589744,-150.0,-23.7129113807
1319,1282.05128205,2000.0,-150.0,-20.3861288818
1320,1384.61538462,-2000.0,-150.0,-13.781510453
1321,1384.61538462,-1897.43589744,-150.0,-17.418489627
1322,1384.61538462,-1794.87179487,-150.0,-22.2117207849
1323,1384.61538462,-1692.30769231,-150.0,-26.9883510768
1324,1384.61538462,-1589.74358974,-150.0,-24.3360984179
1325,1384.61538462,-1487.17948718,-150.0,-3.49189333382
1326,1384.61538462,-1384.61538462,-150.0,12.2491099744
1327,1384.61538462,-1282.05128205,-150.0,10.7179936929
1328,1384.61538462,-1179.48717949,-150.0,5.10900611888
1329,1384.61538462,-1076.92307692,-150.0,0.371205525194
1330,1384.61538462,-974.358974359,-150.0,-3.08074054468
1331,1384.61538462,-871.794871795,-150.0,-5.56680055962
1332,1384.61538462,-769.230769231,-150.0,-7.3876832224
1333,1384.61538462,-666.666666667,-150.0,-8.74938672239
1334,1384.61538462,-564.102564103,-150.0,-9.78623763231
1335,1384.61538462,-461.538461538,-150.0,-10.5863570527
1336,1384.61538462,-358.974358974,-150.0,-11.2088336454
1337,1384.61538462,-256.41025641,-150.0,-11.6943983258
1338,1384.61538462,-153.846153846,-150.0,-12.0720554721
1339,1384.61538462,-51.2820512821,-150.0,-12.3633395935
1340,1384.61538462,51.2820512821,-150.0,-12.5852265331
1341,1384.61538462,153.846153846,-150.0,-12.7523550347
1342,1384.61538462,256.41025641,-150.0,-12.8790384041
1343,1384.61538462,358.974358974,-150.0,-12.9815161477
1344,1384.61538462,461.538461538,-150.0,-13.0810038479
1345,1384.61538462,564.102564103,-150.0,-13.2083730234
1346,1384.61538462,666.666666667,-150.0,-13.4117264642
1347,1384.61538462,769.230769231,-150.0,-13.7682791633
1348,1384.61538462,871.794871795,-150.0,-14.39868088
1349,1384.61538462,974.358974359,-150.0,-15.4590007472
1350,1384.61538462,1076.92307692,-150.0,-16.9843447785
1351,1384.61538462,1179.48717949,-150.0,-18.2793125661
1352,1384.61538462,1282.05128205,-150.0,-17.3850397824
1353,1384.61538462,1384.61538462,-150.0,-14.2561392092
1354,1384.61538462,1487.17948718,-150.0,-15.9891245742
1355,1384.61538462,1589.74358974,-150.0,-16.4678902206
1356,1384.61538462,1692.30769231,-150.0,-6.0220537887
1357,1384.61538462,1794.87179487,-150.0,3.02213738274
1358,1384.61538462,1897.43589744,-150.0,1.297507821
1359,1384.61538462,2000.0,-150.0,-9.82044884025
1360,1487.17948718,-2000.0,-150.0,-12.6398209521
1361,1487.17948718,-1897.43589744,-150.0,-15.9336788539
1362,1487.17948718,-1794.87179487,-150.0,-20.4918856928
1363,1487.17948718,-1692.30769231,-150.0,-26.2095810394
1364,1487.17948718,-1589.74358974,-150.0,-30.1406184013
1365,1487.17948718,-1487.17948718,-150.0,-27.0079332844
1366,1487.17948718,-1384.61538462,-150.0,-26.1067889958
1367,1487.17948718,-1282.05128205,-150.0,-31.6505720513
1368,1487.17948718,-1179.48717949,-150.0,-37.4701672325
1369,1487.17948718,-1076.92307692,-150.0,-41.8071728938
1370,1487.17948718,-974.358974359,-150.0,-44.8804997383
1371,1487.17948718,-871.794871795,-150.0,-47.0847421887
1372,1487.17948718,-769.230769231,-150.0,-48.7038305431
1373,1487.17948718,-666.666666667,-150.0,-49.9204647164
1374,1487.17948718,-564.102564103,-150.0,-50.8515486773
1375,1487.17948718,-461.538461538,-150.0,-51.5734625555
1376,1487.17948718,-358.974358974,-150.0,-52.1375153855
1377,1487.17948718,-256.41025641,-150.0,-52.5792130293
1378,1487.17948718,-153.846153846,-150.0,-52.9239243421
1379,1487.17948718,-51.2820512821,-150.0,-53.1904783925
1380,1487.17948718,51.2820512821,-150.0,-53.3935813281
1381,1487.17948718,153.846153846,-150.0,-53.5455861569
1382,1487.17948718,256.41025641,-150.0,-53.6579620349
1383,1487.17948718,358.974358974,-150.0,-53.7427148137
1384,1487.17948718,461.538461538,-150.0,-53.8139494387
1385,1487.17948718,564.102564103,-150.0,-53.8896445045
1386,1487.17948718,666.666666667,-150.0,-53.9932607935
1387,1487.17948718,769.230769231,-150.0,-54.1531348295
1388,1487.17948718,871.794871795,-150.0,-54.3918165305
1389,1487.17948718,974.358974359,-150.0,-54.6794065577
1390,1487.17948718,1076.92307692,-150.0,-54.7801554877
1391,1487.17948718,1179.48717949,-150.0,-53.8608394295
1392,1487.17948718,1282.05128205,-150.0,-49.6553799205
1393,1487.17948718,1384.61538462,-150.0,-35.8183890176
1394,1487.17948718,1487.17948718,-150.0,2.6086813872
1395,1487.17948718,1589.74358974,-150.0,47.9700438045
1396,1487.17948718,1692.30769231,-150.0,68.7634137263
1397,1487.17948718,1794.87179487,-150.0,74.0221264277
1398,1487.17948718,1897.43589744,-150.0,54.5274419507
1399,1487.17948718,2000.0,-150.0,7.2142901212
1400,1589.74358974,-2000.0,-150.0,-11.3482704229
1401,1589.74358974,-1897.43589744,-150.0,-14.1380456239
1402,1589.74358974,-1794.87179487,-150.0,-18.0316311614
1403,1589.74358974,-1692.30769231,-150.0,-23.4037144787
1404,1589.74358974,-1589.74358974,-150.0,-30.1366978241
1405,1589.74358974,-1487.17948718,-150.0,-37.2519169709
1406,1589.74358974,-1384.61538462,-150.0,-44.5107605863
1407,1589.74358974,-1282.05128205,-150.0,-51.1766973186
1408,1589.74358974,-1179.48717949,-150.0,-56.2678721924
1409,1589.74358974,-1076.92307692,-150.0,-59.8889766305
1410,1589.74358974,-974.358974359,-150.0,-62.4642650333
1411,1589.74358974,-871.794871795,-150.0,-64.3356958758
1412,1589.74358974,-769.230769231,-150.0,-65.7290310397
1413,1589.74358974,-666.666666667,-150.0,-66.7885278393
1414,1589.74358974,-564.102564103,-150.0,-67.6074776188
1415,1589.74358974,-461.538461538,-150.0,-68.247728589
1416,1589.74358974,-358.974358974,-150.0,-68.751440387
1417,1589.74358974,-256.41025641,-150.0,-69.1481770558
1418,1589.74358974,-153.846153846,-150.0,-69.4592925394
1419,1589.74358974,-51.2820512821,-150.0,-69.700742855
1420,1589.74358974,51.2820512821,-150.0,-69.884980836
1421,1589.74358974,153.846153846,-150.0,-70.0223234799
1422,1589.74358974,256.41025641,-150.0,-70.1220334752
1423,1589.74358974,358.974358974,-150.0,-70.1932646014
1424,1589.74358974,461.538461538,-150.0,-70.2459342242
1425,1589.74358974,564.102564103,-150.0,-70.2914258065
1426,1589.74358974,666.666666667,-150.0,-70.3426044203
1427,1589.74358974,769.230769231,-150.0,-70.4114685415
1428,1589.74358974,871.794871795,-150.0,-70.4996596648
1429,1589.74358974,974.358974359,-150.0,-70.5691276388
1430,1589.74358974,1076.92307692,-150.0,-70.4588075252
1431,1589.74358974,1179.48717949,-150.0,-69.6253428876
1432,1589.74358974,1282.05128205,-150.0,-66.0157576611
1433,1589.74358974,1384.61538462,-150.0,-49.9031911977
1434,1589.74358974,1487.17948718,-150.0,9.11341265667
1435,1589.74358974,1589.74358974,-150.0,79.3087857402
1436,1589.74358974,1692.30769231,-150.0,103.150607061
1437,1589.74358974,1794.87179487,-150.0,106.038406164
1438,1589.74358974,1897.43589744,-150.0,78.1488648068
1439,1589.74358974,2000.0,-150.0,11.0011386555
1440,1692.30769231,-2000.0,-150.0,-10.0019655899
1441,1692.30769231,-1897.43589744,-150.0,-12.2166686216
1442,1692.30769231,-1794.87179487,-150.0,-15.2055371568
1443,1692.30769231,-1692.30769231,-150.0,-19.2343709826
1444,1692.30769231,-1589.74358974,-150.0,-24.4360117632
1445,1692.30769231,-1487.17948718,-150.0,-30.4542781666
1446,1692.30769231,-1384.61538462,-150.0,-36.3656731801
1447,1692.30769231,-1282.05128205,-150.0,-41.3186929902
1448,1692.30769231,-1179.48717949,-150.0,-45.0815557616
1449,1692.30769231,-1076.92307692,-150.0,-47.846762489
1450,1692.30769231,-974.358974359,-150.0,-49.8843047257
1451,1692.30769231,-871.794871795,-150.0,-51.4095505496
1452,1692.30769231,-769.230769231,-150.0,-52.5720629504
1453,1692.30769231,-666.666666667,-150.0,-53.4724029558
1454,1692.30769231,-564.102564103,-150.0,-54.1784555002
1455,1692.30769231,-461.538461538,-150.0,-54.736832606
1456,1692.30769231,-358.974358974,-150.0,-55.1802340976
1457,1692.30769231,-256.41025641,-150.0,-55.5321396581
1458,1692.30769231,-153.846153846,-150.0,-55.809840456
1459,1692.30769231,-51.2820512821,-150.0,-56.0264544386
1460,1692.30769231,51.2820512821,-150.0,-56.1923252465
1461,1692.30769231,153.846153846,-150.0,-56.3160575736
1462,1692.30769231,256.41025641,-150.0,-56.4053573299
1463,1692.30769231,358.974358974,-150.0,-56.4677985855
1464,1692.30769231,461.538461538,-150.0,-56.5116151889
1465,1692.30769231,564.102564103,-150.0,-56.5466026941
1466,1692.30769231,666.666666667,-150.0,-56.5852104067
1467,1692.30769231,769.230769231,-150.0,-56.6439091653
1468,1692.30769231,871.794871795,-150.0,-56.7449095398
